offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
923322424,2,False,1400,blok,32.0,1,450.0,"ul. Folwarczna, Poznań",52.3811702,17.0028377
697500118,1,True,3250,blok,43.0,2,410.0,"ul. Niedziałkowskiego 24, Poznań",52.3989466,16.9230169
923322647,0,True,2500,apartamentowiec,42.81,2,750.0,"ul. Rolna 35, Poznań",52.380728,16.9166794
912452008,2,True,2700,blok,45.0,2,400.0,"ul. Romualda Traugutta, Poznań Wilda",52.3853163,16.9179
923313756,1,False,2000,pozostale,21.0,1,,"Plac Wolności 6, Poznań",52.407661,16.926754
835326556,0,True,1800,blok,35.0,1,350.0,"ul. Saperska, Poznań",52.3799398,16.9185269
851199425,,True,2700,apartamentowiec,36.0,2,550.0,"Rynek Wildecki, Poznań",52.3932762,16.9205185
923311325,1,True,4300,blok,69.58,3,1160.0,"ul. Szczepanowskiego 7, Poznań",52.41811879999999,16.8975612
916710544,9,True,2300,apartamentowiec,38.0,2,650.0,"ul. Świerzawska 7, Grunwald, Poznań",52.403133,16.861883
915549646,0,True,1700,wolnostojacy,28.0,1,,"ul. Umultowska, Piątkowo, Poznań",52.4535531,16.9276042
692956421,0,True,2700,apartamentowiec,53.0,2,920.0,"Zielony Grunwald, Poznań",52.3955242,16.8627322
921086964,4,True,2500,apartamentowiec,33.0,2,800.0,"Lwowska 4D, Poznań",52.40098279999999,16.9633017
918673848,4,True,2400,kamienica,24.0,1,370.0,"ul. Mielżyńskiego, Poznań",52.4091289,16.9230296
922019159,4,True,2300,blok,40.0,2,450.0,"ul. Hawelańska, Winogrady/Naramowice, Poznań",52.4362271,16.951442
916648532,2,True,2000,blok,32.0,2,620.0,"ul. Barańczaka 3j, Poznań",52.41549750000001,16.8996644
916658424,0,True,1990,blok,34.61,2,650.0,"ul. Milczańska, Rataje, Poznań",52.3909293,16.9655045
921412179,,True,2200,blok,53.0,2,500.0,"Poznań, ul. Dmowskiego/Górki",52.383874,16.8934204
923289296,8,True,2350,apartamentowiec,45.37,2,600.0,"ul. Wojciechowskiego 6B, Poznań",52.44404669999999,16.9150775
837642597,1,True,2000,szeregowiec,32.0,1,300.0,"ul. Wieżowa, Poznań",52.4084896,16.9470633
923286861,4,True,2000,blok,45.5,2,550.0,"Osiedle Tysiąclecia, Poznań",52.394442,16.978583
923286436,3,False,3500,kamienica,113.0,4,,"Wilda, Poznań",52.3840856,16.9176014
923285368,1,True,1990,kamienica,44.0,2,480.0,"Jeżyce, Poznań",52.432479,16.8515452
871550733,-1,True,1800,wolnostojacy,45.0,2,,Poznań-Dębiec,52.3600021,16.9075143
923287280,1,False,2755,blok,49.7,2,492.03,"ul. Saperska, Wilda, Poznań",52.3799398,16.9185269
923284586,2,True,2200,blok,38.0,2,750.0,"Os. Pod Lipami, Poznań",52.4296012,16.9453926
923284815,3,False,2620,blok,47.9,2,474.21,"ul. Saperska (Wilda), Poznań",52.3799398,16.9185269
923283679,4,False,2285,blok,34.5,2,341.55,"ul. Saperska, Wilda, Poznań",52.3799398,16.9185269
915422483,1,True,1452,wolnostojacy,30.0,1,,"Rondo Minikowo, Poznań",52.3591141,16.9411957
858443095,1,True,2400,apartamentowiec,49.0,2,950.0,"ul. Katowicka, Poznań",52.3979359,16.9650293
923269319,4,True,2000,blok,38.0,2,500.0,"Osiedle Przyjaźni 3, Winogrady, Poznań",52.4312061,16.9334321
916628035,5,True,2700,blok,47.45,2,693.0,"ul. Ptasia 20A, Poznań",52.4010455,16.857408
916628031,4,True,2500,blok,52.14,2,760.0,"ul. Barańczaka 3H, Jeżyce, Poznań",52.4159459,16.9009836
923262755,2,True,2400,blok,50.6,2,764.0,"ul. Wilczak 20A, Poznań",52.4294748,16.9538433
923261685,2,True,2400,blok,49.11,2,522.0,"Bratumiły, Naramowice, Poznań",52.4576505,16.950716
923260676,1,True,2900,blok,46.0,3,520.0,"ul. Grochowska 82, Grunwald, Poznań",52.4049782,16.8756512
923262761,-1,True,1600,wolnostojacy,20.0,1,,"ul. Wicherkiewicz 35, Poznań",52.4563572,16.8900796
923259377,1,True,2900,blok,46.0,3,520.0,"ul. Grochowska 82, Poznań",52.4049782,16.8756512
914276491,2,True,2200,blok,42.0,2,450.0,"ul. Bielicowa, Poznań",52.406374,16.9251681
923255961,0,True,1700,blok,32.4,1,400.0,"ul. Lwa, Rataje, Poznań",52.38668819999999,16.9508111
630002689,1,True,1950,apartamentowiec,25.0,1,230.0,"ul. Mostowa 23, Poznań",52.404452,16.9393509
843071996,2,True,2250,kamienica,32.0,2,350.0,"ul. Mostowa, Poznań",52.4047056,16.9396701
923245384,2,True,1900,blok,38.0,2,700.0,"os. Piastowskie, Poznań",52.3923867,16.9479765
835840299,2,True,2200,blok,48.0,2,750.0,"Poznań, ul. Floriana Stablewskiego",52.3923437,16.8971165
923245886,8,True,1800,blok,38.0,2,450.0,"ul. Lazurowa 14, Poznań",52.4300767,16.9069816
923243529,4,False,2790,pozostale,44.0,2,,"dzielnica Nowe Miasto, Poznań, jezioro Malta",52.4021955,16.9698904
923241470,6,True,2600,apartamentowiec,45.0,2,,"Pączotek Piątkowo, Poznań",52.4448869,16.9132021
757213627,1,True,2300,apartamentowiec,40.0,2,450.0,"ul. Dmowskiego, Poznań",52.385524,16.8951315
923232505,2,True,1700,kamienica,21.0,1,250.0,"ulica Grunwaldzka, Poznań",52.384267,16.8375488
788585282,2,True,2300,pozostale,50.31,2,619.52,"ul. Rubież 12A, Naramowice, Poznań",52.45003329999999,16.9505771
923232787,5,True,1400,kamienica,24.5,1,340.0,"ul. Wierzbięcice, Poznań",52.3961918,16.921311
923233027,2,True,1700,kamienica,34.0,1,335.0,"ul. Wierzbięcice, Poznań",52.3961918,16.921311
923232092,1,True,1850,blok,31.0,1,,"ul. Głogowska - ul. Daleka, Poznań",52.383299,16.8857617
628465938,1,True,1300,kamienica,27.0,1,450.0,"ul. Św. Marcin, Poznań",52.4068706,16.9218773
923181593,1,True,2500,blok,33.0,2,300.0,"ul. Katowicka 2, Poznań",52.4005435,16.9618744
923180656,3,True,2300,blok,52.0,2,300.0,"ul. Kosińskiego, Poznań",52.3891322,16.9155228
766491152,2,True,2000,blok,32.0,1,500.0,"ul. Karpia 22, Poznań",52.44597169999999,16.9532083
661806784,2,True,1920,kamienica,25.0,2,1.0,"ul. Śniadeckich, Poznań",52.402837,16.903414
886530072,1,True,1500,pozostale,20.0,1,700.0,"ul. Wilda Wspólna 55, Poznań",52.3767086,16.914691
901192999,3,False,2300,blok,48.0,2,760.0,"Świerzawska 4, Poznań",52.40322099999999,16.861103
923214074,1,True,1900,blok,31.6,1,,"ulica Katowicka, Poznań",52.3979359,16.9650293
923213481,1,True,1900,apartamentowiec,35.0,2,450.0,"ul. Druzkiennicka, Poznań",52.4458899,16.8885439
923211982,2,True,2400,blok,49.11,2,521.0,"Ulica Bratumiły, Naramowice, Poznań",52.4576505,16.950716
840149250,1,True,1800,blok,27.0,1,220.0,"ul. św. Rocha, Poznań",52.4014099,16.9462919
923199857,2,True,1800,blok,20.0,1,280.0,"ul. Wagrowska, Poznań",52.3782524,16.9477146
647121483,2,True,3290,kamienica,55.0,2,100.0,"ul. Chełmońskiego, Poznań",52.3999742,16.8989233
592285047,7,True,6900,apartamentowiec,52.0,2,900.0,"Poznań, ul. Towarowa 37, 39, 41",52.4038277,16.914962
886617347,4,True,3600,apartamentowiec,59.0,2,,"ul. Kazimeirza Wielkiego, Poznań",52.4017827,16.9391556
923197048,4,True,2400,blok,64.0,3,700.0,"os. Władysława Jagiełły 12E, Piątkowo, Poznań",52.4555773,16.9066686
676019072,1,True,1700,wolnostojacy,30.0,1,1.0,"Naramowice Piątkowo, Poznań",52.4532369,16.911301
923189107,,True,1700,blok,48.0,2,901.21,"ul. Kosińskiego, Poznań",52.3891322,16.9155228
921929235,3,True,2000,blok,35.0,1,330.0,"ul. Wybickiego, Wilda, Poznań",52.3903952,16.9194863
923186211,4,True,2000,blok,40.0,2,540.0,"Poznań, ul. Rolna",52.3813102,16.9157106
883087516,1,True,2200,blok,45.0,3,365.0,"ul. Poranek, Grunwald Północ, Poznań",52.4056236,16.8740377
761276150,2,True,2200,blok,47.0,3,680.0,"os. Armii Krajowej, Poznań",52.3800903,16.9514881
923172365,1,True,1600,kamienica,21.2,1,1600.0,"ul. Kościelna, Jeżyce, Poznań",52.4156214,16.905643
837257427,3,True,2000,blok,30.0,1,460.0,"ul. Jeleniogórska, Grunwald, Poznań",52.3926255,16.8461367
655728125,0,True,2000,kamienica,32.0,1,,"ul. Juliusza Kossaka, Grunwald, Poznań",52.3998314,16.8975621
923168384,2,True,2600,blok,28.0,1,450.0,"ul. Dąbrowskiego, Jeżyce, Poznań",52.4256768,16.8604453
672479393,3,True,2400,blok,55.0,2,700.0,"os. Chrobrego, Poznań",52.4493473,16.9140898
923167218,2,True,2400,kamienica,29.0,2,700.0,"ulica Jackowskiego, Jeżyce, Poznań",52.4101537,16.8965467
707878706,3,True,2500,kamienica,46.0,2,1.0,"Poznań, ul. Wierzbięcice 43",52.3941423,16.9210798
696821666,1,True,1500,kamienica,23.0,1,500.0,"ul. Małeckiego, Łazarz, Poznań",52.3967974,16.9037784
923159440,2,False,2500,blok,51.0,2,700.0,"ul. Sczaniecka 8, Poznań",52.394671,16.896087
900319136,,True,2000,pozostale,30.0,1,200.0,"Poznań, blisko Politechniki i j. Malta",52.406374,16.9251681
650122043,1,True,2300,apartamentowiec,37.0,2,600.0,"ul. Smardzewska, dzielnica Poznań Grunwald",52.389855,16.8606736
793046706,17,True,1750,kamienica,30.0,1,300.0,"ulica GROTTGERA, Poznań",52.4014481,16.8984892
923155652,1,True,3300,blok,63.0,3,1000.0,"Os. Tysiąclecia, Poznań",52.394442,16.978583
923153372,3,True,2200,kamienica,49.6,2,996.0,"ul. Chociszewskiego 48, Łazarz, Poznań",52.3936624,16.8879492
923152133,2,True,1900,blok,42.2,2,850.0,"ul. Promienista, Poznań",52.3908471,16.8751675
923150548,1,True,2600,blok,68.9,3,,"os. Władysława Jagiełły, Poznań",52.4560451,16.9059091
923148708,2,True,1050,kamienica,21.0,4,50.0,"ul. Wierzbięcice 41a, Poznań",52.3943293,16.9211491
839217315,6,True,2500,blok,45.0,2,600.0,"Osiedle Młodych, Poznań",52.395584,16.9452649
923149003,3,True,1800,blok,37.0,2,550.0,"ul. Racjonalizatorów, Dębiec, Poznań",52.3668253,16.9057213
923145984,3,True,1000,kamienica,12.0,1,450.0,"ul. Wawrzyniaka, Jeżyce, Poznań",52.4108713,16.8992401
902591648,1,True,2900,blok,49.0,2,500.0,"ul. Wołkowyska 26, Poznań",52.3982637,16.9698584
923135875,1,True,1650,blok,35.0,1,,"ulica Jasielska, Podolany, Poznań",52.4439585,16.893797
923134724,3,True,2700,pozostale,54.0,2,1175.0,"Śródka, Poznań",52.4119934,16.9545695
923131788,3,True,4000,blok,62.9,3,650.0,"Górczyn, Poznań",52.3805449,16.8795487
693299434,0,True,2300,blok,52.0,2,590.0,"ul. Grochowska, Poznań",52.4019761,16.8758918
923125446,2,True,2400,loft,40.0,2,500.0,"ul. Sarnia, Poznań",52.410745,17.0436619
921521796,3,True,2800,loft,48.0,2,,"Poznań, Polna Street",52.406374,16.9251681
654542321,0,True,2500,blok,47.0,3,700.0,"ul. Morawskiego, Łazarz, Poznań",52.3943556,16.8945215
923115728,4,True,1700,kamienica,33.0,1,520.0,"ul. Mostowa 33, Poznań",52.4063969,16.9382819
923116113,0,True,2500,apartamentowiec,36.0,1,626.0,"Poznań, Zwierzyniecka Street",52.4085739,16.9071966
922255720,0,True,1900,blok,37.0,1,440.0,"Poznań, Łazarz",52.3995162,16.8996409
923114488,3,True,3500,kamienica,38.64,2,320.0,"ul. Wierzbięcice 31, Poznań",52.3958485,16.9209545
764034333,0,True,2350,apartamentowiec,48.7,2,730.0,"ul. Księcia Mieszka I 20, Winogrady, Poznań",52.43456310000001,16.9217244
923109626,-1,True,1700,kamienica,13.0,1,300.0,"ul. Słowackiego 16, Poznań",52.4103012,16.9103089
923108800,1,False,1500,kamienica,32.0,1,,"Śródka, Poznań",52.4119934,16.9545695
923106351,4,True,2250,blok,80.0,3,1300.0,"Os. Lecha, Poznań (Rataje)",52.3896029,16.9726512
923105301,2,True,2299,blok,55.0,2,650.0,"ul. Jeleniogórska 1/3, Poznań",52.390488,16.8458755
679908151,7,True,2700,blok,53.0,2,560.0,"osiedle Ataner Marcelin, Poznań",52.4094436,16.8871497
894128448,4,True,2400,apartamentowiec,29.0,1,538.0,"ul. Zwierzyniecka 15, Poznań",52.408125,16.908124
923096428,0,True,2200,blok,44.0,2,460.0,"Leszka 2, Poznań",52.4095206,17.0269695
916422473,11,True,1850,blok,38.0,2,610.0,"os. Bolesława Chrobrego 38, Poznań",52.4451153,16.9149498
902151740,4,True,1700,kamienica,33.0,1,520.0,"ul. Mostowa 33, Poznań",52.4063969,16.9382819
885391717,1,True,1650,blok,20.0,1,500.0,"Naramowice, Poznań",52.44639489999999,16.9537315
889967173,1,True,2100,wolnostojacy,30.0,1,2100.0,"Poznań, Starołęcka",52.3578511,16.9244182
910837139,3,True,2100,blok,36.5,2,400.0,"Poznań, ul. Sielawy",52.4462097,16.9523475
923086835,1,True,2500,blok,50.0,2,709.0,"Poznań, Stefana Batorego 29c",52.46101729999999,16.9227882
663850681,1,True,3900,kamienica,95.0,4,700.0,"Ul. Niecała, Poznań",52.4040632,16.8907102
923083749,4,True,2000,blok,40.0,2,750.0,"Gnieźnieńska 11, Poznań, Główna",52.42281,16.979782
695003266,2,True,2100,apartamentowiec,32.0,1,350.0,"ul. Wenecjańska 8, Poznań",52.4088717,16.9405473
920639702,3,True,3300,apartamentowiec,54.0,2,880.0,"Zwierzyniecka 15, Poznań",52.408125,16.908124
901307923,2,True,1300,blok,38.0,2,630.0,"os.Piastowskie, Poznań",52.3923867,16.9479765
760256719,1,True,1550,apartamentowiec,30.0,1,550.0,"ul. Sieradzka, Grunwald, Poznań",52.3857646,16.8506964
916463395,3,True,2600,kamienica,58.48,2,464.0,"ul. Kościelna, Poznań",52.4156214,16.905643
628929349,2,True,1800,blok,45.0,2,860.0,"ul. Wojskowa, Poznań",52.4018186,16.8926149
923070260,0,True,1800,blok,30.0,1,500.0,"ul. Zofii Nałkowskiej 22, Jeżyce, Poznań",52.4193975,16.8899989
805391221,3,True,2700,blok,57.0,2,800.0,"ulica Rubież 12, Poznań",52.4495063,16.9507935
923067630,2,True,1500,blok,49.0,2,685.58,"os. Bolesława Chrobrego, Poznań",52.4534448,16.9151342
923067017,4,True,2600,apartamentowiec,46.0,2,800.0,"Os. Piastowskie 120, Poznań",52.3857611,16.9398889
836154653,6,True,2000,blok,38.1,2,600.0,"Poznań, osiedle Kosmonautów 2",52.4334879,16.9435154
923065857,3,True,2000,apartamentowiec,45.0,2,919.0,"Poznań, ul. Fabryczna",52.3878253,16.9133077
916449175,4,True,2000,blok,50.0,2,720.0,"ul. Winiarska 56, Poznań",52.4322544,16.9115271
923063099,2,True,2000,blok,35.0,2,540.0,"ul. Kosowska, Podolany, Poznań",52.4550106,16.8767806
923063242,4,True,1800,kamienica,26.0,1,285.0,"ul. Dąbrowskiego, Jeżyce, Poznań",52.4256768,16.8604453
923060126,2,False,1400,blok,28.0,1,,"ul. Pobiedziska, Poznań",52.4059593,16.9960631
923059629,0,True,2400,blok,38.0,2,590.0,"ul. Rolna, Wilda, Poznań",52.3813102,16.9157106
696012411,4,True,1800,kamienica,30.0,2,100.0,"ul. Śródka, Poznań",52.4101553,16.9562694
923055323,0,True,1740,kamienica,50.0,2,760.0,"Poznań, ul. Masztalarska",52.410183,16.9333356
920052710,4,True,2850,blok,60.42,2,740.0,"ul. Chartowo, Poznań",52.3900996,16.9797121
923044407,1,True,3000,apartamentowiec,60.0,3,800.0,"ul. Michała Drzymały | Zielony Sołacz, Poznań",52.4219607,16.9155139
915442122,6,True,2499,apartamentowiec,45.65,2,500.0,"Unia Lubelska, Poznań",52.3727688,16.9513208
923031489,-1,True,1800,kamienica,26.59,1,500.0,"ul. Grochowe Łąki, Poznań",52.412702,16.9385398
923029704,2,True,2700,apartamentowiec,41.0,2,652.0,"Poznań, ul. Wołkowyska 4",52.3992309,16.968211
923030791,2,True,1800,blok,38.0,2,680.0,"os. Piastowskie, Poznań",52.3923867,16.9479765
888780935,2,True,2200,blok,27.0,1,,"Promienista 10, Grunwald, Poznań",52.3996471,16.8828718
923030882,2,True,2600,kamienica,45.0,2,637.0,"ul. Stanisława Taczaka, Centrum, Poznań",52.4054818,16.9222843
923028269,2,True,2600,kamienica,29.0,1,450.0,"ulica Dąbrowskiego, Poznań",52.4256768,16.8604453
665966569,0,True,2100,apartamentowiec,30.0,1,380.0,"Esensja, ul. Garbary, Poznań",52.4010287,16.9357278
923023213,4,True,3100,apartamentowiec,52.15,2,564.0,"ul. Czarnucha 21A, Poznań Naramowice",52.4484181,16.955918
923022866,-1,True,2140,kamienica,25.0,1,2140.0,"ul. Leszka 2, Poznań",52.4095206,17.0269695
857776821,2,True,2750,blok,41.1,2,600.0,"Poznań, ul. Wagrowska",52.3782524,16.9477146
776132760,3,True,1800,blok,42.0,2,600.0,"ul. Słowiańska, Winogrady, Poznań",52.4308271,16.9321156
921075806,3,True,1000,blok,100.0,2,,"Osiedle Bohaterów II Wojny Światowej, Poznań",52.3833128,16.9515689
922998504,0,True,2200,blok,32.5,1,366.0,"ul. Gorczyczewskiego, Jeżyce, Poznań",52.409651,16.8929031
776122522,0,True,1999,blok,35.0,2,500.0,"ul. św Michała 39, Poznań",52.4131246,16.9647439
915956426,5,True,3500,blok,47.0,2,500.0,"Poznań, brak informacji",52.406374,16.9251681
908904721,5,True,2400,blok,43.0,2,620.0,"Poznań, ul. Bułgarska",52.4040128,16.8667076
797190118,3,False,3000,blok,67.7,3,730.0,"ul. Kościelna, Poznań",52.4156214,16.905643
841337498,1,True,2200,apartamentowiec,28.0,1,450.0,"ul. Dąbrowskiego 58, Poznań",52.4128876,16.9024099
922999184,1,True,1800,kamienica,35.0,2,350.0,"ul. Strusia, Poznań",52.3966999,16.9036399
895060044,4,True,3999,apartamentowiec,55.0,2,520.0,"ul. Polanka 2, Poznań",52.400059,16.954755
863682550,4,True,2000,blok,20.0,1,300.0,"ul. Niecała (Grunwald), Poznań",52.4040632,16.8907102
922994597,11,True,2800,apartamentowiec,48.0,2,770.0,"Bułgarska 59, Poznań",52.4010654,16.8642574
778108433,1,True,4500,apartamentowiec,68.0,3,1000.0,"ul. Mostowa 23, Poznań",52.404452,16.9393509
886724718,0,True,2200,blok,45.2,2,530.0,"ul. Naramowicka, Poznań",52.457628,16.9470046
919967730,8,True,3500,apartamentowiec,50.0,2,600.0,"Osiedle Goplana, ul. Świętego Wawrzyńca, Poznań",52.41807679999999,16.9020716
907520852,4,True,4400,apartamentowiec,80.0,3,1950.0,"Wstęga nad Wartą, Poznań",52.406374,16.9251681
922989877,2,True,2000,apartamentowiec,34.0,2,650.0,"ul. Kasprzaka/Sczanieckiej, Poznań",52.39461069999999,16.8967447
922989773,2,False,2200,blok,36.38,2,550.0,"ul. Smardzewska, Grunwald, Poznań",52.389855,16.8606736
922988741,1,True,3300,apartamentowiec,56.36,3,960.0,"ulica Lwowska, Poznań",52.4006378,16.9641902
922986303,3,False,2200,kamienica,80.0,3,1.0,"Święty Marcin, Poznań",52.4068706,16.9218773
921372651,1,True,3300,apartamentowiec,57.0,3,,"ul. Lwowska, Poznań",52.4006378,16.9641902
922980960,0,False,1200,kamienica,45.0,2,1.0,"ulica Święty Marcin, Poznań",52.4068706,16.9218773
740881982,3,True,2300,apartamentowiec,40.0,2,450.0,"Nowy Marcelin, Poznań",52.404148,16.8611487
922978106,3,True,2300,blok,35.0,1,500.0,"ulica Błażeja, Naramowice, Poznań",52.4558176,16.9438105
922975682,10,True,2000,blok,47.0,2,1270.0,"Winogrady, Poznań",52.4306007,16.9363009
889169116,2,True,2300,blok,35.5,2,650.0,"ul. Grunwaldzka 240, Poznań",52.38836209999999,16.8503169
913472524,4,True,1600,blok,30.0,1,300.0,"Poznań, ul. Horacego (Strzeszyn Grecki)",52.4477871,16.8761206
922974417,1,True,2600,blok,40.0,2,650.0,"Strzeszyn, Poznań",52.4587528,16.8508811
715910532,1,False,2200,blok,38.0,2,,"ul. Swoboda, Poznań",52.4079186,16.871776
910687779,0,True,2000,blok,40.0,2,460.0,"Strzeszyn Grecki, Poznań",52.4587528,16.8508811
922972726,1,True,1900,blok,33.0,2,550.0,"ul. Bułgarska 57, Grunwald, Poznań",52.400685,16.8638727
780868367,3,True,3200,kamienica,40.0,3,1.0,"ul. Niecała, Poznań",52.4040632,16.8907102
902199014,1,True,1500,kamienica,15.0,1,450.0,"ulica Toruńska, Poznań",52.4135404,16.9820791
922970154,3,True,1700,apartamentowiec,27.0,1,160.0,"ul. Sielawy, Naramowice, Poznań",52.4462097,16.9523475
922969667,2,True,1150,blok,14.0,4,1150.0,"Poznań, ul. Przybyszewskiego",52.4093658,16.8887118
839338366,6,True,2000,blok,39.0,2,650.0,Poznań Ogrody,52.4189711,16.8791323
802473369,3,True,2450,blok,53.0,3,600.0,"os. Zwycięstwa, Poznań",52.4409256,16.927833
913312970,2,True,2700,blok,50.0,2,800.0,"ul. Fieldorfa, Strzeszyn Grecki, Poznań",52.4449673,16.8650664
868891975,0,True,3900,blok,63.0,3,750.0,"ul. T. Mateckiego, Poznań (Piątkowo)",52.4616143,16.8980232
878535162,1,True,2100,blok,53.0,3,1100.0,"os. Przyjaźni 22, Poznań",52.43387449999999,16.925541
921500646,3,True,2200,blok,46.0,2,351.0,"Naramowice, Poznań",52.44639489999999,16.9537315
778477303,1,True,2600,blok,41.0,2,650.0,"Poznań, Strzeszyn",52.4587528,16.8508811
913096058,1,True,2800,apartamentowiec,41.0,2,700.0,"ul. Barańczaka, Poznań",52.4157568,16.9031527
887598704,8,True,2000,apartamentowiec,36.0,2,480.0,"ul. Marcelińska, Poznań",52.4044612,16.878942
922942092,1,True,2800,blok,67.0,4,1060.0,"Goethego 19j, Poznań",52.458611,16.8620508
685660472,3,True,2000,apartamentowiec,35.0,2,1.0,"ul. Druskienicka 4, Poznań",52.4424033,16.8871646
922940159,2,True,2400,apartamentowiec,44.0,2,875.0,"ul. Zwierzyniecka, Poznań",52.4085739,16.9071966
922940181,3,True,1550,apartamentowiec,39.0,1,620.0,"Poznań, ul. Floriana Znanieckiego",52.4469024,16.924835
922937000,2,True,2400,apartamentowiec,44.0,2,850.0,"ulica Zwierzyniecka, Poznań",52.4085739,16.9071966
796024668,1,True,1790,blok,43.0,2,980.0,"os. Lecha, Rataje, Poznań",52.3896029,16.9726512
918548317,1,True,3300,wolnostojacy,46.0,2,1.0,"ul. Nałęczowska, Podolany, Poznań",52.4523344,16.8837493
922927582,0,True,1500,kamienica,32.0,2,400.0,Poznań dzielnica Kotowo,52.3579141,16.8548059
922927539,0,True,1800,blok,25.0,1,420.0,"ulica Poznańska 19, Poznań",52.4136,16.9066839
922927088,1,True,1800,blok,28.0,1,400.0,"Sportowa 1, Wilda, Poznań",52.380848,16.914091
921696880,1,True,2300,blok,52.0,2,970.0,"ul. Rycerska, Grunwald, Poznań",52.4019761,16.8758918
692668490,0,True,1050,apartamentowiec,10.0,3,350.0,"Ul. Krańcowa, Poznań",52.4117325,16.9788216
678575575,2,True,2400,apartamentowiec,44.0,2,875.0,"Poznań, ulica Zwierzyniecka",52.4085739,16.9071966
922917663,0,True,4000,szeregowiec,210.0,4,25.0,"Ul. Żołnierzy Lenino, Naramowice, Poznań",52.4398331,16.9530439
745151934,1,True,2900,kamienica,55.0,2,600.0,"ul. Garbary, Poznań",52.408363,16.9380651
922907260,3,False,2800,kamienica,40.0,2,,"ul. Głogowska, Poznań",52.3760139,16.8720076
636918706,2,True,2300,blok,29.0,1,350.0,"ul. Rycerska, Poznań",52.4019761,16.8758918
856914730,2,True,2950,kamienica,35.0,2,604.0,"ul. Poznańska, Jeżyce, Poznań",52.4139095,16.9097665
922897693,2,True,2600,blok,40.0,2,350.0,"ul. Zofii Nałkowskiej 22, Poznań",52.4193975,16.8899989
922894705,4,True,2940,blok,65.0,2,1060.0,"ulica BRZASK 10C, Poznań",52.40732509999999,16.87789
909704097,1,False,4300,apartamentowiec,130.0,3,,"Wrocławska, Poznań",52.4066153,16.9330846
922892344,4,True,2450,blok,35.0,1,350.0,"Os. Stefana Batorego 42F, Poznań",52.4615448,16.9281413
922892026,1,True,2700,blok,53.8,2,750.0,"ul. Żorska 37K, Poznań",52.3542293,16.9287632
662348695,3,True,1400,kamienica,27.3,1,676.0,"ul. Wawrzyniaka 29/11, Jeżyce, Poznań",52.4104678,16.8987809
730867750,1,True,1980,apartamentowiec,30.0,1,550.0,"ulica Różana, Wilda, Poznań",52.3976202,16.9242534
922884258,1,True,2400,kamienica,40.0,2,,"Wildz, Poznań",52.3840856,16.9176014
896283455,3,True,2400,apartamentowiec,27.0,1,500.0,"ul. Zygmunta Wojciechowskiego 19, Poznań Piątkowo",52.4456849,16.9138535
922881517,2,True,1500,blok,26.7,1,380.0,"osiedle Przyjaźni, Winogrady, Poznań",52.4299458,16.9221228
621118448,3,True,1590,kamienica,13.0,1,200.0,"ul. 28 Czerwca 1956 r. 166A, Poznań",52.38683529999999,16.915747
922874854,1,True,2100,blok,45.8,2,760.0,"ul. Wybickiego, Wilda, Poznań",52.3903952,16.9194863
922867502,0,True,2150,blok,38.0,2,580.0,"Poznań, os. Przyjaźni 14",52.4293162,16.9221589
922865506,2,True,1600,blok,38.0,2,585.0,"ul. Wojska Polskiego, Poznań",52.4278204,16.8996928
922863188,0,True,2600,kamienica,74.0,3,340.0,"róg ulic Fabryczna oraz Pamiątkowa, Wilda, Poznań",52.3878253,16.9133077
922861146,1,True,5990,pozostale,61.0,2,,"Park Wilsona, Poznań",52.399486,16.9021787
721457440,1,True,1700,wolnostojacy,28.0,1,150.0,"Poznań, Świerczewo",52.3678049,16.8852999
915423228,3,False,1800,kamienica,46.0,2,210.0,"Dolna Wilda, Poznań",52.376381,16.9189976
922853293,6,True,3300,blok,60.0,2,980.0,"ul. Towarowa 41, Poznań",52.40448,16.9163272
705057388,0,True,1800,kamienica,26.0,1,350.0,"23 lutego, Poznań",52.4102199,16.9287753
922850243,2,False,3000,szeregowiec,63.0,3,837.91,"ulica Dąbrowskiego 29, Poznań",52.4119988,16.9084008
840522066,1,True,2100,blok,40.0,2,442.0,"ul. Włodkowica, Grunwald, Poznań",52.4020274,16.8770715
922845159,4,True,2100,blok,47.2,2,763.85,"os. Orła Białego, Poznań",52.3783098,16.9684434
590584244,1,True,2700,apartamentowiec,30.0,2,350.0,"ul. Hawelańska 6, Poznań",52.43482909999999,16.9506346
922842923,1,True,2500,apartamentowiec,37.0,1,600.0,"Za cytadelą 122, Poznań",52.4242933,16.9281283
922839823,3,True,2100,blok,38.0,2,650.0,"os. Jagiellońskie 19, Poznań",52.3932218,16.9528352
796715644,5,True,2000,blok,38.0,2,450.0,"Osiedle Przyjaźni, Poznań",52.4299458,16.9221228
868737780,3,True,2100,apartamentowiec,38.5,2,600.0,"ul. Czarnucha 23A, Naramowice, Poznań",52.4490478,16.9555917
873451784,11,True,11900,apartamentowiec,107.0,3,1650.0,"ul. Towarowa 39, Poznań",52.4035768,16.9142834
867048935,11,True,5400,apartamentowiec,52.0,2,830.0,"ul. Towarowa 39, Poznań",52.4035768,16.9142834
901204722,0,True,10000,apartamentowiec,104.0,2,3500.0,"ul. Podlaska, Poznań",52.4261182,16.9007916
766634347,0,True,2500,apartamentowiec,51.5,2,750.0,"Poznań, ul. Brzask 17",52.4063561,16.8767575
