offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
923893391,2,True,2650,kamienica,76.0,3,760.0,"ulica Sredzka, Wrocław",51.1472266,16.8554911
905403623,0,True,2300,blok,51.0,2,650.0,"Wrocław, ulica Tyrmanda",51.1020802,16.9482988
687439865,4,True,3000,blok,54.0,3,900.0,"ulica Legnicka, dzielnica Popowice, Wrocław",51.1218305,16.9920786
923906982,4,True,3500,apartamentowiec,36.0,2,500.0,"Legnicka Residance, ul. Legnicka, Wrocław",51.1186225,16.9983948
923905404,2,True,3100,blok,59.0,3,1100.0,"ul. Kukuczki, Krzyki, Wrocław",51.0718286,17.0358325
862653959,3,True,3100,blok,54.0,2,300.0,"ul. Bolesława Chrobrego, Wrocław",51.1227944,17.0346759
694825863,0,True,1300,szeregowiec,33.0,1,300.0,"Osiedle Wojszyce, Krzyki, Wrocław",51.0680471,17.0393594
706256879,1,True,2000,blok,30.0,1,500.0,"ul. Reja, Wrocław",51.1170424,17.0582592
923066925,6,True,2400,blok,27.0,1,380.0,"Wrocław, ul. Zielińskiego, centrum Wrocławia",51.098266,17.024196
923898426,1,True,3800,kamienica,80.0,3,1150.0,"ul. Komuny Paryskiej, Wrocław",51.101719,17.046855
923897266,2,True,2400,apartamentowiec,37.0,2,650.0,"ulica Komedy, osiedle Jagodno, dzielnica Krzyki, Wrocław",51.053753,17.0546358
838644750,0,True,2700,apartamentowiec,42.0,2,800.0,"ul. Skarbowców, Wrocław",51.0742075,16.995378
923897087,7,True,2800,blok,50.0,2,820.0,"ul. Kościuszki, Wrocław",51.1008268,17.0418116
875447386,4,True,1950,blok,26.0,1,550.0,"ul. Kołłątaja/Kościuszki, Wrocław",51.1019699,17.0365226
922790650,1,True,2900,blok,40.0,2,400.0,"ul. Buforowa, Jagodno, Wrocław",51.0568477,17.0570209
662107283,0,True,2100,kamienica,33.0,1,1.0,"ul. Traugutta, Krzyki, Wrocław",51.1029133,17.0508547
923892940,2,True,3700,blok,54.0,3,,"S. Jaracza 37, Wrocław",51.1250125,17.0575285
912513789,3,True,2350,blok,36.0,2,580.0,"ul. Buforowa, Jagodno, Wrocław",51.0568477,17.0570209
912729500,4,True,2250,blok,32.0,2,580.0,"ul. Nowowiejska, Śródmieście/Ołbin, Wrocław",51.120206,17.0558115
923482763,0,True,2500,blok,50.0,2,600.0,"Wrocław, Al. Śliwowa, Maślice",51.155347,16.943674
787414100,4,True,1700,kamienica,45.0,2,900.0,"ul. Krakowska, Wrocław",51.089041,17.0663013
923478221,2,True,3000,blok,55.0,3,500.0,"ul. Królewiecka, Maślice, Wrocław",51.1498147,16.9294238
923270659,4,True,2900,kamienica,46.0,2,450.0,"ul. Łukasińskiego, Wrocław",51.1020935,17.0492722
759526314,4,True,3000,blok,45.0,3,800.0,"ul. Żytnia (pl. Legionów), Wrocław",51.1017476,17.01537
701152369,2,True,2300,blok,52.0,2,850.0,"ul. Bolesławiecka, Wrocław",51.1148332,17.0007139
731086831,2,True,2300,blok,30.0,1,700.0,"ul. Zaporoska, Wrocław",51.096659,17.0145876
917849900,1,True,3500,blok,63.0,3,600.0,"ul. Suwalska/Królewiecka, Wrocław",51.15203409999999,16.9269545
923820691,1,True,2000,blok,17.0,1,500.0,"Fabryczna 14K, Wrocław",51.1092927,16.9833093
847725411,,True,2400,blok,20.0,1,1.0,"ul. Soltysowicka, Wrocław",51.1495112,17.0758417
921533095,1,True,4000,apartamentowiec,78.0,3,990.0,"ul. Dzierżonia 18, Oporów, Wrocław",51.0792012,16.9610938
923050650,0,True,3000,blok,40.0,2,400.0,"ul. Partynicka, Klecina, Wrocław",51.0640312,16.9931832
923879471,4,True,4500,apartamentowiec,56.0,3,600.0,"Legnicka Residance, Strzegomska, Wrocław",51.1186225,16.9983948
752183676,2,True,3000,blok,42.0,2,800.0,"ul. Krzycka, Wrocław",51.0705712,16.9987437
923876348,6,True,2500,blok,50.2,3,900.0,"ul. Poleska, Wrocław",51.1441127,17.1276896
923873503,0,True,2500,wolnostojacy,45.0,1,300.0,"osiedle Borek, Wrocław",51.0764359,17.0080559
625305378,3,True,3250,kamienica,50.0,2,650.0,"Róg ul. Oławskiej i ul. Świdnickiej, Wrocław",51.1086348,17.0339872
923042869,0,True,2200,kamienica,40.0,1,550.0,"pl. Grunwaldzki, Wrocław",51.1123373,17.0627448
913644283,3,True,6700,apartamentowiec,84.11,4,500.0,"al. Śliwowa, Maślice, Wrocław",51.155347,16.943674
830143786,0,True,2300,blok,43.0,2,600.0,"ul. Górnicza, Pilczyce, Wrocław",51.1368435,16.9577449
703393827,9,True,570,blok,53.0,3,250.0,"ul. Śliczna 10/30, Wrocław",51.0846994,17.0367143
915649814,2,True,3300,kamienica,54.0,3,900.0,"Wrocław, ul. Daszyńskiego",51.1245015,17.05421
923871528,0,True,2500,wolnostojacy,45.0,1,300.0,"osiedle Borek, Wrocław",51.0764359,17.0080559
681388523,4,True,2180,kamienica,34.0,1,210.0,"Pszenna Street, Old Town, Wrocław",51.1012982,17.0184794
923864947,0,True,1300,wolnostojacy,20.0,1,,"ul. Księża Małego, Wrocław",51.0800549,17.0834195
923862176,3,True,3000,apartamentowiec,41.0,2,800.0,"Wrocław, ulica Romana Dmowskiego",51.1169476,17.0215822
923856683,2,True,2550,kamienica,29.0,1,300.0,"ul. Reja, Grunwald, Wrocław",51.1170424,17.0582592
923855966,1,True,4000,apartamentowiec,78.0,3,990.0,"ul. Dzierżonia 18, Wrocław",51.0792012,16.9610938
920493807,3,True,2100,blok,30.0,1,750.0,"ul. Haukego-Bosaka 18, Wrocław",51.1048579,17.0456871
762197490,1,True,2400,blok,47.0,2,700.0,"ulica Poranna, Wrocław",51.0736912,16.9934055
905535678,2,True,2700,blok,48.0,2,470.0,"osiedle Maślice, Wrocław",51.157561,16.9274743
828212676,1,True,2700,blok,43.0,2,390.0,"ul. Konstantego Ildefonsa Gałczyńskiego, Wrocław",51.0552595,17.0305884
700959014,5,True,2200,blok,20.4,1,1.0,Wrocław pl. Nowy Targ,51.1107645,17.0383292
723115725,4,True,2400,apartamentowiec,26.2,1,450.0,"ul. Kręta, Wrocław",51.1234535,17.0400068
923846153,2,True,2400,blok,31.0,1,500.0,"ul. Balonowa, Gądów Mały, Wrocław",51.1220574,16.9649683
923844780,6,True,2490,blok,32.0,2,421.56,"ul. Kaszubska, Śródmieście, Wrocław",51.1208243,17.0298581
923844262,4,True,3400,blok,58.0,3,750.0,"Okolice Skarbowców, Wrocław",51.0742075,16.995378
922988460,2,True,2500,apartamentowiec,45.89,2,700.0,"Plac Powstańców Śląskich, Wrocław",51.0894903,17.0155834
918015805,3,True,5000,apartamentowiec,88.0,4,1600.0,"ul. Dmowskiego, Kępa Mieszczańska, Wrocław",51.1169476,17.0215822
825458422,8,True,2700,blok,45.0,2,500.0,"ul. Lotnicza 145, Wrocław",51.1372972,16.9509286
683987060,4,True,3000,apartamentowiec,65.0,3,717.53,"ulica Pochyła, Wrocław, Stare Miasto",51.1032363,17.0108377
835540289,2,True,2800,blok,50.0,3,600.0,"Wrocław, Arbuzowa 17, Stablowice",51.1555997,16.8981675
919353763,7,True,2800,blok,40.0,2,500.0,"ul. Zakładowa, Wrocław",51.1299218,17.0416497
835863436,3,True,3400,apartamentowiec,46.0,2,600.0,"ul. Chociebuska 11, Wrocław",51.1162386,16.9594185
922356138,2,True,2800,blok,39.0,2,420.0,"ul. A. Vespucciego 13/28, Wrocław",51.1081984,17.1246435
923837938,0,True,2400,kamienica,51.11,2,800.0,"ul. Pułaskiego, Wrocław",51.0999063,17.045453
862073483,0,True,1950,kamienica,35.0,1,200.0,"ul. Łęczycka, Wrocław",51.1197307,17.0123315
754942484,2,True,2150,blok,26.0,1,450.0,"ul. Henryka Brodatego, Wrocław",51.1187543,17.0334637
922360860,0,True,2500,blok,39.0,2,,"ul. Nowogródzka, Wrocław",51.1406622,17.1362347
837040508,1,True,1700,blok,30.0,1,550.0,"ul. Godlewskiego, Wrocław",51.1025622,16.943562
646153080,3,True,2300,pozostale,47.0,2,640.0,"ul. Oleśnicka, Centrum, Wrocław",51.1209409,17.0462071
923833370,5,True,3600,blok,47.0,3,500.0,"Wrocław, ul. Inżynierska 84",51.0930756,16.9825296
923832946,0,True,1700,blok,17.0,1,600.0,"ul. Adama Jerzego Czartoryskiego 55, Wrocław",51.1544364,17.0453384
923831709,1,True,1900,kamienica,40.0,1,600.0,"ul. Rzeźnicza, centrum miasta, Wrocław",51.1114911,17.0284207
922969930,4,True,3400,blok,55.0,3,850.0,"ul. Racławicka, Wrocław",51.0808338,16.9975774
858114508,2,True,2200,kamienica,30.0,1,450.0,"Wrocław, między Dworcem Głównym a Placem Dominikańskim",51.10929480000001,17.0386019
781596194,1,True,2900,blok,75.0,3,1000.0,"ul. Deszczowa, Krzyki, Wrocław",51.0730837,16.9997624
917924581,2,True,1500,blok,21.0,1,500.0,"ul. Górnickiego, Wrocław",51.1165931,17.0555251
923830427,5,True,3600,blok,72.0,3,850.0,"Wrocław, ul. Pułaskiego",51.0999063,17.045453
915818800,2,True,2500,blok,39.0,2,,"ulica Nowogródzka, Psie Pole, Wrocław",51.1406622,17.1362347
922970253,3,True,2300,blok,35.0,2,,"ul. Wandy Rutkiewicz, Gaj, Wrocław",51.0732316,17.0376964
923438151,5,True,1980,blok,33.0,2,400.0,"ul. Poleska, Psie Pole, Wrocław",51.1441127,17.1276896
821156848,11,True,2000,blok,40.0,2,900.0,"Karłowice, Wrocław",51.1389665,17.0492602
902349142,7,True,2500,blok,65.0,2,500.0,"Wrocław, Psie Pole",51.1458649,17.0355841
860637548,,True,2100,kamienica,22.0,1,100.0,"ul. Tomaszowska 12, Wrocław",51.08995239999999,17.039173
709216717,8,True,2450,blok,30.0,1,450.0,"ul. Białowieska, Popowice, Wrocław",51.1269867,16.9935394
843841816,4,True,2000,blok,30.0,1,600.0,"ul.Górnickiego 23, Wrocław",51.1178161,17.0564646
808559134,3,True,3200,blok,48.3,3,760.0,"ul. Stefana Czarnieckiego, Wrocław",51.115777,17.0074108
920906794,0,True,3100,kamienica,54.0,3,400.0,"ul. Kotsisa, Wrocław - Biskupin",51.0997425,17.1051184
923410744,2,True,3600,kamienica,62.0,3,1.0,"ul. Grunwaldzka 102, Wrocław",51.1150378,17.0702335
828336650,0,True,3000,blok,46.07,2,705.0,"Osiedle Wojszyce, ul. Iwaszkiewicza, Wrocław",51.0559995,17.0361725
691891391,5,True,3500,blok,62.0,3,600.0,"ul. Bema, Wrocław",51.1180178,17.0419685
758825171,4,True,2750,apartamentowiec,50.0,2,705.0,"Świeradowska / Strońska, Wrocław",51.0770006,17.0408221
838777547,2,True,4000,blok,72.0,3,1000.0,"ul. Grota Roweckiego, Wrocław",51.0629318,17.0316627
791456721,0,True,2800,blok,45.0,3,600.0,"ul. Grabiszyńska, Wrocław",51.0981666,16.9949737
922758843,4,True,2300,blok,28.0,1,,"ul. Piękna 21, Wrocław",51.0847093,17.0526506
894417177,4,True,2300,blok,58.0,3,900.0,"ul. Sempołowska, Biskupin, Wrocław",51.1036414,17.1051166
781826857,2,True,1950,blok,33.0,1,400.0,"ulica Szybka, Wrocław",51.1029497,17.054668
921429191,3,True,3300,apartamentowiec,45.0,2,350.0,"ul. Grabiszyńska, Wrocław",51.0981666,16.9949737
852434174,2,True,2600,blok,54.0,2,1.0,"Wrocław, S. Jaracza 37",51.1250125,17.0575285
923802191,8,True,2490,blok,39.0,2,420.0,"ul. Kaszubska 15, Wrocław",51.1208082,17.0288125
918199765,11,True,2250,blok,16.0,1,,"ulica Robotnicza 96, Wrocław",51.1126145,16.9953581
923799652,4,True,3500,apartamentowiec,62.0,3,1000.0,"ul. Międzyleska, Wrocław",51.0799186,17.0700693
732634955,2,True,2300,blok,48.0,2,790.0,"Wrocław, Szprotawska",51.120717,17.00178
923797350,3,True,3400,blok,57.0,2,2200.0,"Wrocław, Stabłowice / Pracze",51.15955049999999,16.9003899
922879565,3,True,2800,blok,52.0,2,500.0,"Wrocław, ul. Kolejowa",51.1025044,17.0193298
886753659,8,True,2400,blok,39.0,2,650.0,"ul. Kruszwicka, Wrocław",51.1142012,17.0089334
740155319,9,True,2200,blok,33.0,2,550.0,"Wrocław, ul. Gajowicka, przy Sky Tower",51.0945733,17.0189505
923794489,5,True,2999,apartamentowiec,51.0,2,700.0,"ul. Tęczowa 83R, Lokum Victoria, Wrocław",51.10444529999999,17.0064341
923791764,6,True,2500,blok,36.0,2,600.0,"ul. Grunwaldzka, Wrocław",51.1141627,17.0632247
888836184,1,True,2700,blok,40.0,2,500.0,"ul. Drabika, Jagodno, Wrocław",51.0586353,17.0527136
818025054,0,True,3000,wolnostojacy,54.0,3,1.0,Wrocław Ligota Piękna,51.2322676,17.042192
797743623,1,True,2800,apartamentowiec,44.0,2,800.0,"Al. Architektów, Nowe Żerniki, Wrocław",51.1375027,16.9290965
920021983,5,True,3000,blok,70.0,3,1305.0,"Wrocław, ul. Drzewieckiego",51.1240503,16.9693329
677640610,7,True,3000,apartamentowiec,36.0,2,650.0,"Legnicka 33, Wrocław",51.11434999999999,17.005871
922502464,0,True,2000,apartamentowiec,39.0,1,450.0,"ul. Maślicka, Wrocław",51.1556322,16.9364771
865750429,1,True,3300,blok,61.0,3,805.0,"ul. Miedziana, Nowy Grabiszyn, Wrocław",51.0997682,16.9981367
923781655,3,True,3200,blok,50.0,3,,"ul. M. Reja, Wrocław",51.1170424,17.0582592
918921023,2,True,2800,apartamentowiec,44.67,2,500.0,"ul. Kopycińskiego, Jagodno, Wrocław",51.0582622,17.0524872
895040337,1,True,3200,blok,57.1,3,920.0,"ul. Inflancka, Wrocław",51.1450026,17.1318533
686687549,1,True,3100,kamienica,52.0,2,500.0,ul. Południowa Wrocław,51.074201,16.9929172
923352277,2,True,2450,kamienica,39.7,2,950.0,"Wrocław, ul. Kazimierza Wielkiego 51, centrum Wrocławia",51.10734009999999,17.0312739
923772650,4,True,2300,apartamentowiec,27.0,1,450.0,"ul. Kurkowa, Wrocław",51.120685,17.0278604
806316204,1,True,1800,szeregowiec,30.0,1,400.0,"Krzyki, Wrocław",51.0785518,17.0531945
923769578,2,True,2800,blok,41.0,2,895.0,"ul. Pawia, Wojszyce Krzyki, Wrocław",51.0665003,17.038673
779859506,2,True,3000,apartamentowiec,46.0,2,650.0,"ul. Obornicka, Wrocław",51.1463535,17.0219425
898169541,2,True,2900,blok,52.0,2,700.0,"Krzyki, Wrocław",51.0785518,17.0531945
895904912,3,True,2220,kamienica,26.0,1,290.0,"ul. Górnicza 16, Wrocław",51.1344332,16.9565856
923767084,8,True,2900,blok,40.0,2,610.28,"Wrocław, ulica Kościuszki, centrum Wrocławia",51.1008268,17.0418116
873771609,4,True,3200,blok,40.0,2,600.0,"ulica Komuny Paryskiej, Wrocław",51.101719,17.046855
724829403,1,True,3000,blok,50.0,2,330.0,"ul. Królewiecka, Wrocław",51.1488144,16.9304529
916190526,0,True,449,blok,45.0,2,150.0,Wrocław,51.10929480000001,17.0386019
916337552,7,True,3200,apartamentowiec,60.0,2,800.0,"ul. Inowrocławska, Szczepin, Wrocław",51.1155425,17.0145685
608125437,1,True,3500,pozostale,75.0,3,510.0,"ul. Karola Miarki, Wrocław",51.1259711,17.0523309
918274254,4,True,3000,blok,57.0,3,,"ul. Wesoła 19, Wrocław",51.0909738,17.0362084
923760235,0,True,1200,kamienica,8.0,4,,"ul. Zegadłowicza, Wrocław",51.1285576,17.0327812
686908161,6,True,2000,blok,25.0,1,450.0,"ul. Drobnera, centrum miasta, Wrocław",51.1180458,17.0374418
813032917,1,True,3000,blok,35.0,1,,"Wrocław, Wrocławski Rynek",51.1106466,17.0332426
923759209,3,True,2500,blok,34.0,1,400.0,"ul. Kuźnicza, Wrocław",51.1123394,17.0343094
923759475,2,False,2500,apartamentowiec,35.0,2,600.0,"Ul. Bema 5A, Wrocław",51.1178841,17.0429664
923754374,3,True,3200,apartamentowiec,49.0,2,700.0,"Wrocław, ul. Ślężna",51.0839248,17.0248102
923232181,,True,2600,apartamentowiec,36.0,2,580.0,"plac Bema, Wrocław",51.1167727,17.0420048
820075948,0,True,3000,apartamentowiec,65.0,3,900.0,"ul. Wagnera, Jagodno, Wrocław",51.0527444,17.0609334
923752031,3,False,1500,blok,20.0,1,250.0,"al. Wiśniowa 14, Wrocław",51.0861746,17.0144179
779148989,2,True,2900,kamienica,50.0,2,800.0,"Wrocław, Rynek 46-47",51.1107021,17.0329819
662820430,4,True,2800,blok,40.0,2,435.0,"Wrocław, ul. Tęczowa",51.1049417,17.0118099
638262950,1,True,3000,apartamentowiec,50.0,2,450.0,"ul. Litomska, Wrocław",51.1167319,17.0098192
920652303,7,True,2800,blok,40.0,2,500.0,"ul. Zakładowa, Wrocław",51.1299218,17.0416497
586850500,1,True,2300,apartamentowiec,32.0,1,1.0,"Wrocław, Grunwaldzka 32",51.1143146,17.0587754
642799447,6,True,2300,blok,40.0,1,600.0,"Wrocław, ul. Krzycka",51.0705712,16.9987437
917199947,2,True,2750,apartamentowiec,44.0,2,700.0,"ul. Tadeusza Kościuszki, Wrocław",51.1008268,17.0418116
923507104,4,True,2000,blok,27.0,1,580.0,"ulica Jaworska 4, Wrocław",51.1146247,16.9929509
766503707,2,True,3400,blok,49.0,3,700.0,"Szczepin, Wrocław",51.1176215,17.0121574
922765311,1,True,2300,blok,52.0,2,650.0,"ul. Klasztorna, Wojszyce, Wrocław",51.0625137,17.0411628
785031461,1,True,2400,blok,20.0,1,1.0,"ul. Gajowicka, Wrocław",51.0900196,17.0074738
923745044,1,True,1900,blok,30.0,1,500.0,"Pocztowa, Wrocław",51.0868369,17.0153339
822627013,2,True,2400,apartamentowiec,31.0,1,400.0,"Wrocław, ul. Grabiszyńska 85 A (Stare Miasto)",51.1020035,17.0105026
805933039,1,True,1600,blok,26.0,1,600.0,"Os. Kosmonautów, Wrocław",51.1285983,16.9699522
817589172,2,True,2650,blok,44.7,2,600.0,"ul. Buforowa, Wrocław",51.0566441,17.057307
923739537,2,True,1900,apartamentowiec,20.0,1,600.0,"ulica Sołtysowicka 21, Karłowice, Wrocław",51.1416269,17.0709261
923732616,4,True,2200,blok,48.0,2,750.0,"ul. Grabiszyńska, Wrocław",51.0981666,16.9949737
822877597,4,True,3800,apartamentowiec,43.0,2,600.0,"Wrocław, brak informacji o dokładnym adresie",51.10929480000001,17.0386019
913194190,9,True,1590,blok,20.0,1,400.0,"ul. Jastrzębia 13, Borek, Wrocław",51.0848519,17.0084076
922789773,1,True,750,blok,67.0,4,,"Na Ostatnim Groszu 86 (Fabryczna), Wrocław",51.1210743,16.9767845
921592149,,True,2580,apartamentowiec,29.0,1,570.0,"Bulwary Książęce, Wrocław",51.1151879,17.0303319
923736478,2,True,2300,blok,30.0,1,,"ul. Sądowa, Wrocław",51.1056318,17.0235288
885540684,1,True,2199,blok,40.0,1,600.0,"ulica Powstańców Śląskich, Wrocław",51.0893253,17.0159794
923734490,1,True,2300,blok,45.0,3,650.0,"Grabiszyńska 113, Wrocław",51.1005821,17.0041805
912729634,3,True,1700,blok,19.0,1,400.0,"ul. Bolesława Krzywoustego 270-272, Wrocław",51.145562,17.1080149
916650188,4,True,2200,kamienica,24.0,1,390.0,"ul. Drobnera, Wrocław",51.1180458,17.0374418
923731895,0,True,3200,blok,45.0,2,580.0,"ul. Beaty Artemskiej, Jagodno, Wrocław",51.055938,17.0510782
923729583,,True,1300,blok,15.0,3,,"ul. Chalupnicza, Swojczyce, Wrocław",51.1113596,17.126963
674238227,3,True,4000,apartamentowiec,60.0,3,550.0,"ul. Księcia Witolda, Wrocław",51.114873,17.0276526
923386289,2,True,400,kamienica,20.0,1,,"okolica Astry, Wrocław",51.1265483,16.9760153
923496795,2,True,2200,blok,44.39,2,425.0,"ul. Himalajska, Wrocław",51.0730354,17.0344085
918622800,1,True,2000,blok,32.0,1,550.0,"ul. Marka Hłaski, Muchobór Mały, Wrocław",51.1009326,16.9490158
912731081,3,True,2100,blok,26.0,1,300.0,"ul. Bolesława Krzywoustego 270-272, Wrocław",51.145562,17.1080149
901688410,0,True,2400,pozostale,30.0,2,353.0,"ul. Awicenny, Oporów, Wrocław",51.0847185,16.9543212
923719043,2,True,1800,wolnostojacy,29.0,1,1800.0,"ul. Sosnowiecka 9, Wrocław",51.0699351,17.0895623
704226924,1,True,1800,apartamentowiec,27.0,1,200.0,"ul. Strachocińska 84, 51-511 Wrocław",51.1067555,17.1435951
923714960,4,False,2000,blok,32.5,2,590.0,"ulica Braniborska, Wrocław",51.1113441,17.011501
852645544,4,True,1200,kamienica,65.0,3,250.0,"ul. Rydygiera, Wrocław, Nadodrze",51.1200489,17.0324275
834715770,7,True,3300,apartamentowiec,61.0,2,750.0,"ul. Powstańców Śląskich 48, Wrocław",51.0963434,17.0250813
728672756,3,True,2600,kamienica,61.0,2,400.0,"ul. Grabiszyńska, Wrocław",51.0981666,16.9949737
923692297,4,True,3950,apartamentowiec,68.17,3,900.0,"Olimpia, Wrocław",51.1306898,17.0324278
909564495,5,True,2100,blok,42.0,2,670.0,"Wrocław, ulica Inflancka",51.1450026,17.1318533
923708391,2,True,1900,blok,29.0,1,500.0,"ul. Zagony 5, Wrocław",51.0981059,16.948161
923708534,2,True,2950,blok,45.0,2,800.0,"ul. Zaporoska, Wrocław",51.096659,17.0145876
921155178,4,True,2600,apartamentowiec,28.0,1,380.0,"ul. Żegiestowska 11, Wrocław",51.0819184,17.0382355
774898407,8,True,2500,blok,53.0,2,580.0,"ulica Litewska, Psie Pole, Wrocław",51.1425862,17.1318243
916832954,4,True,3600,blok,57.65,2,985.21,"ul. Jaracza, Wrocław",51.1280468,17.0570195
923701894,3,True,2300,kamienica,43.0,2,2300.0,"Nadodrze Plac Staszica, Wrocław",51.1237271,17.0296334
921802091,2,True,2500,kamienica,50.0,2,1100.0,"ul. Roosevelta 11, Wrocław",51.1224696,17.0426504
777419497,1,True,1800,blok,20.0,1,280.0,"ul. Sudecka, Krzyki/Borek, Wrocław",51.0803626,17.0160158
922771822,1,True,2600,blok,35.0,2,300.0,"osiedle Jaracza, Wrocław - Śródmieście",51.1280468,17.0570195
844588420,1,False,2200,wolnostojacy,48.0,4,1.0,"ul. Sportowa 18A, Wrocław",51.1440131,17.0626872
908928716,2,True,1750,apartamentowiec,30.0,1,700.0,"ul. Strachowicka 13b, Wrocław",51.1233264,16.9151104
793088467,5,True,3300,blok,48.0,2,600.0,"ul. Kleczkowska, Wrocław",51.1271107,17.0246632
755732170,6,True,1950,apartamentowiec,23.0,1,350.0,"Wrocław, Legnicka Street",51.1186225,16.9983948
923693505,9,True,2800,blok,47.5,2,790.0,"Wrocław, ul. Na Ostatnim Groszu 6",51.1255052,16.979465
923690690,0,True,2400,kamienica,50.0,2,,"ul. Nowowiejska, Wrocław",51.1205498,17.0551953
906011429,1,True,2650,blok,47.0,2,650.0,"Wrocław, ul. Jutrzenki",51.0710148,16.9799311
918036895,6,True,3100,apartamentowiec,40.0,3,750.0,"ul. Jaworska 4, Wrocław",51.1146247,16.9929509
923682686,7,True,2800,blok,34.0,2,700.0,"ul. Kołłątaja, Centrum, Wrocław",51.1019699,17.0365226
848816164,2,True,3000,blok,40.0,2,790.0,"ul. Rymarska, Wrocław",51.0805753,16.9911796
827375531,3,True,2400,blok,43.0,2,600.0,"Wrocław, ul. Stabłowicka",51.1642808,16.8971
923681318,0,True,3200,blok,50.0,2,,"Plac Dominikański/ul. Księdza Piotra Skargi, Wrocław",51.1058039,17.0379735
923679158,0,True,3200,blok,50.0,2,,"ul. Księdza Piotra Skargi, Wrocław",51.1058039,17.0379735
923678463,,True,3200,apartamentowiec,48.0,2,,"ul. Pochyła, Wrocław",51.1032363,17.0108377
922357437,2,False,3000,blok,55.0,3,600.0,"Wrocław, Nowe Żerniki",51.13756919999999,16.9268632
918436867,4,True,2600,blok,45.0,2,,"ul. Piękna, Wrocław",51.085004,17.0544712
785008588,1,True,5999,apartamentowiec,75.0,3,1200.0,"ul. Księcia Witolda 48, Wrocław",51.1151037,17.0251036
922994744,7,True,2000,blok,32.5,1,,"ul. Poleska (Psie Pole), Wrocław",51.1441127,17.1276896
840313625,1,True,3300,apartamentowiec,51.1,3,550.0,"ul. A. Vespucciego 13/26, Wrocław",51.1081984,17.1246435
650274088,1,True,2700,wolnostojacy,40.0,2,,"Wrocław, Sępolno",51.11062159999999,17.0947398
853059088,1,True,2400,blok,53.59,2,,"Wrocław, brak informacji",51.10929480000001,17.0386019
784428335,0,True,1950,blok,25.0,1,600.0,"ul. Sudecka, Krzyki, Wrocław",51.0803626,17.0160158
768362541,0,True,2800,blok,50.0,2,750.0,"Wrocław, ul. Szarskiego",51.1036636,16.9436824
919917042,3,True,2800,kamienica,35.5,2,600.0,"Wrocław, ul. Kaszubska",51.1208243,17.0298581
923575485,3,True,3000,apartamentowiec,54.0,2,700.0,"ul. Jaracza, Wrocław",51.1280468,17.0570195
923666892,0,True,2900,apartamentowiec,39.5,2,500.0,"ul. Anyżowa, Wrocław",51.1775806,16.9971668
923664899,2,True,4700,pozostale,57.0,3,,"ul. Mieszczańska, Wrocław",51.118262,17.0227547
839681375,3,True,3100,kamienica,65.0,2,600.0,"ul. Lwowska, Wrocław",51.0994359,17.0108673
922352774,3,True,2700,apartamentowiec,48.73,2,600.0,"ul. Klimasa, Krzyki, Wrocław",51.0803191,17.0618025
628960817,3,True,2600,blok,38.0,2,600.0,"Wrocław, boczna ul. Grabiszyńska",51.0981666,16.9949737
914537894,6,True,2100,blok,45.0,2,,"Ostrow Tumski, Wrocław",51.1144633,17.0467344
923657252,10,True,2000,blok,24.0,1,,"Wrocław, ul. Na Ostatnim Groszu",51.1236642,16.9762521
696991133,0,True,2300,kamienica,42.0,2,,"ul. Redycka, Sołtysowice, Wrocław",51.1552962,17.064964
792041966,1,True,1900,kamienica,29.0,1,300.0,"Karłowice, Wrocław",51.1389665,17.0492602
805273669,4,True,3200,blok,60.0,3,700.0,"Ulica Orzechowa, osiedle Gaj, Wrocław",51.0785822,17.043757
875362284,3,True,1900,blok,25.1,1,600.0,"ulica Pochyła, Wrocław",51.1032363,17.0108377
773953516,3,True,2300,blok,37.0,1,420.0,"okolice Mostów Warszawskich, Wrocław",51.10929480000001,17.0386019
856855353,3,True,2100,blok,34.0,1,500.0,"Wrocław, ul. Piłsudskiego (Plac Legionów), Centrum Wrocławia",51.1044165,17.022038
922332917,4,True,2600,blok,34.0,2,500.0,"ul. Popowicka, Wrocław",51.1276477,16.9897248
868609199,4,True,4000,blok,62.0,3,660.0,"róg Kościuszki i Dąbrowskiego, Centrum, Wrocław",51.1009821,17.041901
684449423,3,True,1900,kamienica,25.0,1,900.0,"Wrocław, róg Stawowej / Piłsudskiego",51.1003756,17.033996
923638273,0,True,2700,apartamentowiec,32.0,2,490.0,Wrocław,51.10929480000001,17.0386019
679574712,2,True,3000,apartamentowiec,38.0,2,800.0,"Wrocław, ul. Grabiszyńska 204D",51.096332,16.9890267
770113834,1,True,3100,blok,56.11,2,500.0,"Osiedle Malownicze, Wrocław",51.1599284,16.8758663
920473073,2,True,2300,blok,45.5,2,750.0,"ul. Włościańska, Wrocław",51.1067378,17.1473482
774579379,0,True,1900,wolnostojacy,23.0,1,1.0,"ul. Rawicka, Wrocław",51.1435025,16.8816001
923629055,0,False,2800,blok,56.0,3,780.0,"ul. Wiejska, Oporów, Wrocław",51.0779023,16.9604504
900659138,2,True,2600,blok,49.0,2,800.0,"Czernicka 4, Psie Pole, Wrocław",51.1474479,17.1213418
919801651,1,True,2800,blok,52.0,2,450.0,"ulica Królewiecka, Maślice, Wrocław",51.1498147,16.9294238
